,RegionName,Date,HomePrice,SchoolRating,CrimeRate,DesirabilityScore
555,Illinois,2015-12-01T00:00:00.000,164435.35319622324,5.358720940699641,7.296172539489672,0.8882813432571441
1455,Illinois,2017-06-01T00:00:00.000,176045.88939981256,5.358720940699641,7.296172539489672,0.8882390876698616
1005,Illinois,2016-09-01T00:00:00.000,169032.18399380558,5.358720940699641,7.296172539489672,0.8882374866823689
1355,Illinois,2017-04-01T00:00:00.000,175119.37321406358,5.358720940699641,7.296172539489672,0.8881871522626943
2057,Georgia,2018-06-01T00:00:00.000,185623.99331063032,4.3456902074904065,6.497873633049819,0.8881609043345705
424,Louisiana,2015-09-01T00:00:00.000,164222.244393307,3.881309427868473,7.383657351154314,0.8881471252011608
5032,Arkansas,2023-05-01T00:00:00.000,197017.5133831284,6.916443197316767,5.516403402187121,0.888139272451181
1305,Illinois,2017-03-01T00:00:00.000,174196.08812630016,5.358720940699641,7.296172539489672,0.8881325047125332
2754,Pennsylvania,2019-08-01T00:00:00.000,183815.6249456515,5.384719765615046,3.0258201701093563,0.8880849783468732
2824,Louisiana,2019-09-01T00:00:00.000,177239.0701035202,3.881309427868473,7.383657351154314,0.8880112896208782
3816,Indiana,2021-05-01T00:00:00.000,186331.2173371513,3.888536857320105,3.408566221142163,0.887985461352518
4223,Alabama,2022-01-01T00:00:00.000,200482.27125563705,6.830237301606758,6.940765492102066,0.8879456340081195
2545,South Dakota,2019-03-01T00:00:00.000,198516.6042403756,4.460629002468522,2.3532806804374244,0.887911803529499
2604,Pennsylvania,2019-05-01T00:00:00.000,181810.7414964241,5.384719765615046,3.0258201701093563,0.88782211378725
274,Louisiana,2015-06-01T00:00:00.000,162915.09634049408,3.881309427868473,7.383657351154314,0.8878147635305949
3468,Missouri,2020-10-01T00:00:00.000,177707.0748950035,4.755505630228072,5.431652490886999,0.8877432338299551
4016,Indiana,2021-09-01T00:00:00.000,194382.37591683248,3.888536857320105,3.408566221142163,0.887740271030791
387,Idaho,2015-08-01T00:00:00.000,186373.4478567779,4.958113497381419,3.2882746051032807,0.8877321235557007
524,Louisiana,2015-11-01T00:00:00.000,165819.74842951595,3.881309427868473,7.383657351154314,0.8877210288785309
2905,Illinois,2019-11-01T00:00:00.000,190256.0822599828,5.358720940699641,7.296172539489672,0.8877135190800546
1558,North Carolina,2017-08-01T00:00:00.000,180305.9890399389,5.092177414770958,9.557108140947754,0.8877056234966255
2924,Louisiana,2019-11-01T00:00:00.000,177882.4344765985,3.881309427868473,7.383657351154314,0.8876850513950599
174,Louisiana,2015-04-01T00:00:00.000,161279.24910358383,3.881309427868473,7.383657351154314,0.8876847198007669
2595,South Dakota,2019-04-01T00:00:00.000,199661.3775143697,4.460629002468522,2.3532806804374244,0.8876715199570695
2005,Illinois,2018-05-01T00:00:00.000,184437.02494879905,5.358720940699641,7.296172539489672,0.8876604826250857
2157,Georgia,2018-08-01T00:00:00.000,188025.76254460248,4.3456902074904065,6.497873633049819,0.8875550115549927
3456,Ohio,2020-10-01T00:00:00.000,164591.29743121527,4.040359933472246,3.613608748481166,0.8875184195450074
2704,Pennsylvania,2019-07-01T00:00:00.000,183096.862336504,5.384719765615046,3.0258201701093563,0.8874952209510997
487,Idaho,2015-10-01T00:00:00.000,188837.75564817493,4.958113497381419,3.2882746051032807,0.8874777635143075
3318,Missouri,2020-07-01T00:00:00.000,171099.76745089944,4.755505630228072,5.431652490886999,0.887458120423579
2755,Illinois,2019-08-01T00:00:00.000,189950.2103268803,5.358720940699641,7.296172539489672,0.8874398288537163
1224,Louisiana,2017-01-01T00:00:00.000,168184.7472504784,3.881309427868473,7.383657351154314,0.8874133170534151
24,Louisiana,2015-01-01T00:00:00.000,158788.32508475022,3.881309427868473,7.383657351154314,0.8874000008528439
4323,Alabama,2022-03-01T00:00:00.000,205177.8563644449,6.830237301606758,6.940765492102066,0.8873886469285218
1858,North Carolina,2018-02-01T00:00:00.000,186800.6031625008,5.092177414770958,9.557108140947754,0.8873853721194316
1505,Illinois,2017-07-01T00:00:00.000,176191.85734689058,5.358720940699641,7.296172539489672,0.8873323683587406
574,Louisiana,2015-12-01T00:00:00.000,166907.91403846693,3.881309427868473,7.383657351154314,0.8873162701557804
21,Minnesota,2015-01-01T00:00:00.000,188976.3190169232,5.491053131379886,1.9978736330498184,0.8872775053716185
2805,Illinois,2019-09-01T00:00:00.000,189772.8220253594,5.358720940699641,7.296172539489672,0.8872378551914761
2155,Illinois,2018-08-01T00:00:00.000,184361.86861181565,5.358720940699641,7.296172539489672,0.8872363426345414
74,Louisiana,2015-02-01T00:00:00.000,159716.0587873096,3.881309427868473,7.383657351154314,0.8872338961783162
1705,Illinois,2017-11-01T00:00:00.000,178839.51082455125,5.358720940699641,7.296172539489672,0.8872094707054432
2765,Tennessee,2019-08-01T00:00:00.000,195492.61664501223,4.953234119897388,5.784325637910086,0.887192134310375
1905,Illinois,2018-03-01T00:00:00.000,183052.14393715773,5.358720940699641,7.296172539489672,0.8871727569815935
2874,Louisiana,2019-10-01T00:00:00.000,177371.9778191607,3.881309427868473,7.383657351154314,0.8871528221491538
1805,Illinois,2018-01-01T00:00:00.000,181009.00149783664,5.358720940699641,7.296172539489672,0.88714827130835
2615,Tennessee,2019-05-01T00:00:00.000,192130.42108232924,4.953234119897388,5.784325637910086,0.887145817355091
1001,Texas,2016-09-01T00:00:00.000,180025.76474288813,5.2401719905547,6.087788578371811,0.8871088855848093
3356,Ohio,2020-08-01T00:00:00.000,159759.68480487078,4.040359933472246,3.613608748481166,0.8871083543995203
4632,Arkansas,2022-09-01T00:00:00.000,195494.8413377021,6.916443197316767,5.516403402187121,0.8871014078053209
71,Minnesota,2015-02-01T00:00:00.000,189923.02702750952,5.491053131379886,1.9978736330498184,0.8870986656425869
1658,North Carolina,2017-10-01T00:00:00.000,182231.98928985625,5.092177414770958,9.557108140947754,0.8870735866034505
4582,Arkansas,2022-08-01T00:00:00.000,195692.4904795757,6.916443197316767,5.516403402187121,0.887048096936445
437,Idaho,2015-09-01T00:00:00.000,187631.73625181345,4.958113497381419,3.2882746051032807,0.8870186257601815
3966,Indiana,2021-08-01T00:00:00.000,193671.47124291223,3.888536857320105,3.408566221142163,0.8870087196245384
3024,Louisiana,2020-01-01T00:00:00.000,180246.6693725081,3.881309427868473,7.383657351154314,0.8870055369714257
2495,South Dakota,2019-02-01T00:00:00.000,197310.6561528518,4.460629002468522,2.3532806804374244,0.8869699761957865
1708,North Carolina,2017-11-01T00:00:00.000,183374.24636744487,5.092177414770958,9.557108140947754,0.8869436537330092
2715,Tennessee,2019-07-01T00:00:00.000,194332.1053446605,4.953234119897388,5.784325637910086,0.886898866971132
2055,Illinois,2018-06-01T00:00:00.000,184402.24522567863,5.358720940699641,7.296172539489672,0.8868975760538511
1555,Illinois,2017-08-01T00:00:00.000,176368.61722428226,5.358720940699641,7.296172539489672,0.8868760612651373
855,Illinois,2016-06-01T00:00:00.000,168326.30220690128,5.358720940699641,7.296172539489672,0.8868544424062406
2107,Georgia,2018-07-01T00:00:00.000,186815.20832232977,4.3456902074904065,6.497873633049819,0.8868088832054098
5082,Arkansas,2023-06-01T00:00:00.000,198343.82653813343,6.916443197316767,5.516403402187121,0.88677831781214
2008,North Carolina,2018-05-01T00:00:00.000,189908.73558521483,5.092177414770958,9.557108140947754,0.8867657927120471
1605,Illinois,2017-09-01T00:00:00.000,176961.09637559103,5.358720940699641,7.296172539489672,0.8867005352078505
2035,New Mexico,2018-05-01T00:00:00.000,180702.57427190457,3.9092660117794367,8.529161603888214,0.8866947250836832
1955,Illinois,2018-04-01T00:00:00.000,183825.35598777063,5.358720940699641,7.296172539489672,0.8866808957226002
2519,Wisconsin,2019-03-01T00:00:00.000,197255.33558585303,5.093094682170886,1.3636087484811668,0.8866750004114783
587,Idaho,2015-12-01T00:00:00.000,190688.0456349626,4.958113497381419,3.2882746051032807,0.8866334515543798
2804,Pennsylvania,2019-09-01T00:00:00.000,184469.5526463545,5.384719765615046,3.0258201701093563,0.8866306028915839
2955,Illinois,2019-12-01T00:00:00.000,190938.636971668,5.358720940699641,7.296172539489672,0.8866266326102852
1105,Illinois,2016-11-01T00:00:00.000,170197.5254061066,5.358720940699641,7.296172539489672,0.8866224650319886
1755,Illinois,2017-12-01T00:00:00.000,179889.22093491492,5.358720940699641,7.296172539489672,0.8866155488759223
1608,North Carolina,2017-09-01T00:00:00.000,181236.8487004584,5.092177414770958,9.557108140947754,0.8866085409325335
4675,Kentucky,2022-10-01T00:00:00.000,188888.4434327701,4.940823968094264,3.2390643985419203,0.8866050124933746
1655,Illinois,2017-10-01T00:00:00.000,177794.53223929182,5.358720940699641,7.296172539489672,0.8865796683761664
3566,Indiana,2020-12-01T00:00:00.000,172827.26444449511,3.888536857320105,3.408566221142163,0.886573688675474
1174,Louisiana,2016-12-01T00:00:00.000,168581.38596727315,3.881309427868473,7.383657351154314,0.8864958144897401
4825,Kentucky,2023-01-01T00:00:00.000,189572.1156805032,4.940823968094264,3.2390643985419203,0.8864643205859069
1885,New Mexico,2018-02-01T00:00:00.000,178887.11435073087,3.9092660117794367,8.529161603888214,0.8864466968429002
951,Texas,2016-08-01T00:00:00.000,179101.0453768203,5.2401719905547,6.087788578371811,0.8864087367946667
2974,Louisiana,2019-12-01T00:00:00.000,178873.52302167556,3.881309427868473,7.383657351154314,0.8863910851635952
2855,Illinois,2019-10-01T00:00:00.000,189897.6921014964,5.358720940699641,7.296172539489672,0.8863847823711413
955,Illinois,2016-08-01T00:00:00.000,168843.2861043079,5.358720940699641,7.296172539489672,0.8863490295031264
3074,Louisiana,2020-02-01T00:00:00.000,181508.30712770813,3.881309427868473,7.383657351154314,0.8863488498484051
5127,Oklahoma,2023-07-01T00:00:00.000,195702.58045668816,6.8855366267343925,4.403705953827461,0.886338549909102
2085,New Mexico,2018-06-01T00:00:00.000,181104.59068703544,3.9092660117794367,8.529161603888214,0.8863330969231256
924,Louisiana,2016-07-01T00:00:00.000,168672.62590457153,3.881309427868473,7.383657351154314,0.8862714814841018
1758,North Carolina,2017-12-01T00:00:00.000,184578.62509974945,5.092177414770958,9.557108140947754,0.8862459224086877
537,Idaho,2015-11-01T00:00:00.000,189759.12576241672,4.958113497381419,3.2882746051032807,0.8862368842995221
1055,Illinois,2016-10-01T00:00:00.000,169567.78904129422,5.358720940699641,7.296172539489672,0.8862056565989062
724,Louisiana,2016-03-01T00:00:00.000,168459.20909819976,3.881309427868473,7.383657351154314,0.8861513178469984
3005,Illinois,2020-01-01T00:00:00.000,191918.6714638107,5.358720940699641,7.296172539489672,0.8861160418280984
124,Louisiana,2015-03-01T00:00:00.000,160449.05773077978,3.881309427868473,7.383657351154314,0.8860744692272233
1935,New Mexico,2018-03-01T00:00:00.000,179536.34713419402,3.9092660117794367,8.529161603888214,0.8860602447338769
1808,North Carolina,2018-01-01T00:00:00.000,185744.3115124193,5.092177414770958,9.557108140947754,0.8860533896025296
2469,Wisconsin,2019-02-01T00:00:00.000,195597.77223244545,5.093094682170886,1.3636087484811668,0.88603628531868
2795,South Dakota,2019-08-01T00:00:00.000,202463.9045538421,4.460629002468522,2.3532806804374244,0.8859854121750195
1908,North Carolina,2018-03-01T00:00:00.000,187952.82793589708,5.092177414770958,9.557108140947754,0.8859668806245438
2695,South Dakota,2019-06-01T00:00:00.000,201283.18795123685,4.460629002468522,2.3532806804374244,0.8859548384137378
705,Illinois,2016-03-01T00:00:00.000,166693.62531483572,5.358720940699641,7.296172539489672,0.8859474421707381
605,Illinois,2016-01-01T00:00:00.000,165239.78840635656,5.358720940699641,7.296172539489672,0.8859276518112219
655,Illinois,2016-02-01T00:00:00.000,166114.14448790185,5.358720940699641,7.296172539489672,0.8858640958237041
2655,Illinois,2019-06-01T00:00:00.000,190044.7865048844,5.358720940699641,7.296172539489672,0.8858588678095752
1024,Louisiana,2016-09-01T00:00:00.000,168455.08773670325,3.881309427868473,7.383657351154314,0.8858470406733061
755,Illinois,2016-04-01T00:00:00.000,167207.61635654935,5.358720940699641,7.296172539489672,0.8857868874138554
4206,Ohio,2022-01-01T00:00:00.000,189231.09612977327,4.040359933472246,3.613608748481166,0.8857749034270045
2255,Illinois,2018-10-01T00:00:00.000,184443.9137208223,5.358720940699641,7.296172539489672,0.8857674125231326
171,Minnesota,2015-04-01T00:00:00.000,192182.6032041865,5.491053131379886,1.9978736330498184,0.8856932045757109
674,Louisiana,2016-02-01T00:00:00.000,168442.5352300161,3.881309427868473,7.383657351154314,0.8856902303309739
4086,Nebraska,2021-10-01T00:00:00.000,214502.49165803936,5.421543356991606,2.9055285540704743,0.885663328777002
1985,New Mexico,2018-04-01T00:00:00.000,180169.15970241904,3.9092660117794367,8.529161603888214,0.8856626159000134
2705,Illinois,2019-07-01T00:00:00.000,189982.5234557262,5.358720940699641,7.296172539489672,0.8856515248113866
624,Louisiana,2016-01-01T00:00:00.000,167741.84919325224,3.881309427868473,7.383657351154314,0.8856372235704404
4216,Indiana,2022-01-01T00:00:00.000,200826.7660271007,3.888536857320105,3.408566221142163,0.8856310848810571
2105,Illinois,2018-07-01T00:00:00.000,184460.926597568,5.358720940699641,7.296172539489672,0.8856112371531157
2569,Wisconsin,2019-04-01T00:00:00.000,198609.62463621155,5.093094682170886,1.3636087484811668,0.8855996509380724
4725,Kentucky,2022-11-01T00:00:00.000,189228.3009159253,4.940823968094264,3.2390643985419203,0.8855838437759328
4830,Iowa,2023-01-01T00:00:00.000,202328.93786818816,5.514451563048169,1.4483596597812882,0.8855411672845585
221,Minnesota,2015-05-01T00:00:00.000,193309.1229421202,5.491053131379886,1.9978736330498184,0.8855060453527835
4880,Iowa,2023-02-01T00:00:00.000,201853.3446888069,5.514451563048169,1.4483596597812882,0.8854991184263343
2815,Tennessee,2019-09-01T00:00:00.000,196513.9346171694,4.953234119897388,5.784325637910086,0.8854911762063513
2904,Pennsylvania,2019-11-01T00:00:00.000,186337.5906148823,5.384719765615046,3.0258201701093563,0.885482396087758
2058,North Carolina,2018-06-01T00:00:00.000,190665.71997025315,5.092177414770958,9.557108140947754,0.8854714749790803
5177,Oklahoma,2023-08-01T00:00:00.000,196106.7369912625,6.8855366267343925,4.403705953827461,0.8854394663186087
4875,Kentucky,2023-02-01T00:00:00.000,189559.4707412668,4.940823968094264,3.2390643985419203,0.8854171086492634
4575,Kentucky,2022-08-01T00:00:00.000,188944.3625550636,4.940823968094264,3.2390643985419203,0.8853272622054074
4625,Kentucky,2022-09-01T00:00:00.000,188831.3789703984,4.940823968094264,3.2390643985419203,0.885323747788
2845,South Dakota,2019-09-01T00:00:00.000,202979.1430373843,4.460629002468522,2.3532806804374244,0.8853185657044459
1958,North Carolina,2018-04-01T00:00:00.000,188963.6693540741,5.092177414770958,9.557108140947754,0.8853155288089849
2854,Pennsylvania,2019-10-01T00:00:00.000,185293.14128100584,5.384719765615046,3.0258201701093563,0.8853085686254372
85,New Mexico,2015-02-01T00:00:00.000,164720.9859925939,3.9092660117794367,8.529161603888214,0.8852636100892801
3406,Ohio,2020-09-01T00:00:00.000,161941.86961399487,4.040359933472246,3.613608748481166,0.8852514037456547
3586,Nebraska,2020-12-01T00:00:00.000,195512.1729586261,5.421543356991606,2.9055285540704743,0.8852370659971358
2207,Georgia,2018-09-01T00:00:00.000,189458.79431639623,4.3456902074904065,6.497873633049819,0.885175012979732
874,Louisiana,2016-06-01T00:00:00.000,168841.8854293552,3.881309427868473,7.383657351154314,0.8851195076731531
2257,Georgia,2018-10-01T00:00:00.000,190644.56376163568,4.3456902074904065,6.497873633049819,0.8850779221749945
2205,Illinois,2018-09-01T00:00:00.000,184469.780889192,5.358720940699641,7.296172539489672,0.8850512848278136
121,Minnesota,2015-03-01T00:00:00.000,191023.84409226684,5.491053131379886,1.9978736330498184,0.8849979244368053
3706,Ohio,2021-03-01T00:00:00.000,177145.70516432635,4.040359933472246,3.613608748481166,0.8849754311368669
2645,South Dakota,2019-05-01T00:00:00.000,200545.9182374001,4.460629002468522,2.3532806804374244,0.8849697801100693
35,New Mexico,2015-01-01T00:00:00.000,164502.80226757933,3.9092660117794367,8.529161603888214,0.8849534835555619
805,Illinois,2016-05-01T00:00:00.000,167704.17306537557,5.358720940699641,7.296172539489672,0.884938930426998
3906,Ohio,2021-07-01T00:00:00.000,186606.5556886108,4.040359933472246,3.613608748481166,0.8849307344197318
1124,Louisiana,2016-11-01T00:00:00.000,168603.82632737744,3.881309427868473,7.383657351154314,0.88491433599195
774,Louisiana,2016-04-01T00:00:00.000,168532.15910692184,3.881309427868473,7.383657351154314,0.8848978892962512
2555,Illinois,2019-04-01T00:00:00.000,189352.34616090244,5.358720940699641,7.296172539489672,0.8848684473545757
3055,Illinois,2020-02-01T00:00:00.000,193071.4167492281,5.358720940699641,7.296172539489672,0.8848379960108901
2185,New Mexico,2018-08-01T00:00:00.000,182794.70853334537,3.9092660117794367,8.529161603888214,0.8848159568738849
5132,Arkansas,2023-07-01T00:00:00.000,199040.5906003269,6.916443197316767,5.516403402187121,0.8847926100900685
2945,South Dakota,2019-11-01T00:00:00.000,205005.5153930324,4.460629002468522,2.3532806804374244,0.8847585334854753
1051,Texas,2016-10-01T00:00:00.000,181041.73159955724,5.2401719905547,6.087788578371811,0.8847546493396655
1074,Louisiana,2016-10-01T00:00:00.000,168673.44513004637,3.881309427868473,7.383657351154314,0.8847225832823721
4006,Ohio,2021-09-01T00:00:00.000,186513.1021183543,4.040359933472246,3.613608748481166,0.8846885864715656
2745,South Dakota,2019-07-01T00:00:00.000,201884.81082019265,4.460629002468522,2.3532806804374244,0.8846074682737238
5227,Oklahoma,2023-09-01T00:00:00.000,196332.059436171,6.8855366267343925,4.403705953827461,0.8846001166670561
637,Idaho,2016-01-01T00:00:00.000,192061.1026696734,4.958113497381419,3.2882746051032807,0.8845925605995182
2135,New Mexico,2018-07-01T00:00:00.000,181856.4788591191,3.9092660117794367,8.529161603888214,0.8845814959232171
3718,Missouri,2021-03-01T00:00:00.000,190200.40844617345,4.755505630228072,5.431652490886999,0.8845467923555379
5277,Oklahoma,2023-10-01T00:00:00.000,196772.4402425016,6.8855366267343925,4.403705953827461,0.884513470808449
2158,North Carolina,2018-08-01T00:00:00.000,192579.7225776541,5.092177414770958,9.557108140947754,0.8844985138346371
974,Louisiana,2016-08-01T00:00:00.000,168611.81515768965,3.881309427868473,7.383657351154314,0.8844210533568418
4680,Iowa,2022-10-01T00:00:00.000,202519.5063045268,5.514451563048169,1.4483596597812882,0.8844006474860088
4580,Iowa,2022-08-01T00:00:00.000,202743.9161908172,5.514451563048169,1.4483596597812882,0.8843986995353753
3518,Missouri,2020-11-01T00:00:00.000,180629.8648143859,4.755505630228072,5.431652490886999,0.8843700772194533
3936,Nebraska,2021-07-01T00:00:00.000,214348.2072718849,5.421543356991606,2.9055285540704743,0.884366825990585
4068,Missouri,2021-10-01T00:00:00.000,204022.53131365884,4.755505630228072,5.431652490886999,0.8843638680884737
2305,Illinois,2018-11-01T00:00:00.000,184629.1013874339,5.358720940699641,7.296172539489672,0.8843430371182339
4373,Alabama,2022-04-01T00:00:00.000,207814.2004504252,6.830237301606758,6.940765492102066,0.8843210026253028
4136,Nebraska,2021-11-01T00:00:00.000,214919.08848185305,5.421543356991606,2.9055285540704743,0.8843016239514532
1151,Texas,2016-12-01T00:00:00.000,183269.4845972911,5.2401719905547,6.087788578371811,0.884276439438415
4274,Louisiana,2022-02-01T00:00:00.000,201122.4806490983,3.881309427868473,7.383657351154314,0.8842167312839002
2355,Illinois,2018-12-01T00:00:00.000,185033.3741453061,5.358720940699641,7.296172539489672,0.8841688025363331
3506,Ohio,2020-11-01T00:00:00.000,167489.0463926725,4.040359933472246,3.613608748481166,0.8841620697642225
3045,South Dakota,2020-01-01T00:00:00.000,207246.8288341728,4.460629002468522,2.3532806804374244,0.8841615206963651
1101,Texas,2016-11-01T00:00:00.000,182177.75919224284,5.2401719905547,6.087788578371811,0.884137204025499
3886,Nebraska,2021-06-01T00:00:00.000,212094.41442033683,5.421543356991606,2.9055285540704743,0.8841341215414906
2405,Illinois,2019-01-01T00:00:00.000,185870.8749306884,5.358720940699641,7.296172539489672,0.8840589828385963
687,Idaho,2016-02-01T00:00:00.000,193649.0019649584,4.958113497381419,3.2882746051032807,0.8840500932490676
1835,New Mexico,2018-01-01T00:00:00.000,178418.84216041243,3.9092660117794367,8.529161603888214,0.8840256067476557
4775,Kentucky,2022-12-01T00:00:00.000,189639.0757102477,4.940823968094264,3.2390643985419203,0.8840028399948134
4980,Iowa,2023-04-01T00:00:00.000,203077.40610378623,5.514451563048169,1.4483596597812882,0.883991250175779
2895,South Dakota,2019-10-01T00:00:00.000,203886.10736195595,4.460629002468522,2.3532806804374244,0.8839405718768789
2865,Tennessee,2019-10-01T00:00:00.000,197712.9516175096,4.953234119897388,5.784325637910086,0.8839171643348773
5527,Oklahoma,2024-03-01T00:00:00.000,199455.1749440481,6.8855366267343925,4.403705953827461,0.8838466050028065
2605,Illinois,2019-05-01T00:00:00.000,189809.5465385224,5.358720940699641,7.296172539489672,0.8838424159517709
321,Minnesota,2015-07-01T00:00:00.000,195064.734418015,5.491053131379886,1.9978736330498184,0.8838206989843999
4306,Ohio,2022-03-01T00:00:00.000,196013.8949521062,4.040359933472246,3.613608748481166,0.8838170336187523
3095,South Dakota,2020-02-01T00:00:00.000,208062.3152006302,4.460629002468522,2.3532806804374244,0.8838042786042031
2669,Wisconsin,2019-06-01T00:00:00.000,200348.9190850579,5.093094682170886,1.3636087484811668,0.8838041172282336
4630,Iowa,2022-09-01T00:00:00.000,202507.5997764461,5.514451563048169,1.4483596597812882,0.8837835184120424
3668,Missouri,2021-02-01T00:00:00.000,187532.9119505841,4.755505630228072,5.431652490886999,0.883775242680984
4930,Iowa,2023-03-01T00:00:00.000,202014.8148085006,5.514451563048169,1.4483596597812882,0.8837143294827173
4186,Nebraska,2021-12-01T00:00:00.000,216109.48478005268,5.421543356991606,2.9055285540704743,0.8836881246079762
4268,Missouri,2022-02-01T00:00:00.000,213334.4294939436,4.755505630228072,5.431652490886999,0.883659282582106
824,Louisiana,2016-05-01T00:00:00.000,168577.97805979892,3.881309427868473,7.383657351154314,0.8836580111443673
5377,Oklahoma,2023-12-01T00:00:00.000,197991.42312704725,6.8855366267343925,4.403705953827461,0.8836195360864421
2505,Illinois,2019-03-01T00:00:00.000,188376.18448910303,5.358720940699641,7.296172539489672,0.883606674383154
2307,Georgia,2018-11-01T00:00:00.000,191936.7706341349,4.3456902074904065,6.497873633049819,0.8836049891559742
4975,Kentucky,2023-04-01T00:00:00.000,191237.75655654343,4.940823968094264,3.2390643985419203,0.8836043769756735
3606,Ohio,2021-01-01T00:00:00.000,172595.31230512564,4.040359933472246,3.613608748481166,0.8835987295849781
2108,North Carolina,2018-07-01T00:00:00.000,191608.7315052478,5.092177414770958,9.557108140947754,0.8835915970248716
1251,Texas,2017-02-01T00:00:00.000,185302.4725561254,5.2401719905547,6.087788578371811,0.8835605591802993
1501,Texas,2017-07-01T00:00:00.000,190122.13589884373,5.2401719905547,6.087788578371811,0.8835382887991561
3786,Nebraska,2021-04-01T00:00:00.000,205759.2804557061,5.421543356991606,2.9055285540704743,0.8835268098548512
3004,Pennsylvania,2020-01-01T00:00:00.000,188542.19812020008,5.384719765615046,3.0258201701093563,0.8835211304646104
1201,Texas,2017-01-01T00:00:00.000,184342.6301735616,5.2401719905547,6.087788578371811,0.8835130171518968
737,Idaho,2016-03-01T00:00:00.000,195169.74165822176,4.958113497381419,3.2882746051032807,0.8835016915003079
2357,Georgia,2018-12-01T00:00:00.000,193270.9729467095,4.3456902074904065,6.497873633049819,0.8835010548575217
5182,Arkansas,2023-08-01T00:00:00.000,199022.34416473456,6.916443197316767,5.516403402187121,0.883482587774552
235,New Mexico,2015-05-01T00:00:00.000,166350.24470914525,3.9092660117794367,8.529161603888214,0.8834612436461261
4730,Iowa,2022-11-01T00:00:00.000,202749.2544751851,5.514451563048169,1.4483596597812882,0.8834533812315211
271,Minnesota,2015-06-01T00:00:00.000,194246.9458422437,5.491053131379886,1.9978736330498184,0.8834523201739898
5477,Oklahoma,2024-02-01T00:00:00.000,198769.86538435,6.8855366267343925,4.403705953827461,0.8834354285561878
1451,Texas,2017-06-01T00:00:00.000,189411.52327931856,5.2401719905547,6.087788578371811,0.8834350938152844
4925,Kentucky,2023-03-01T00:00:00.000,190038.82421151045,4.940823968094264,3.2390643985419203,0.8834189647949218
3618,Missouri,2021-01-01T00:00:00.000,185282.962150272,4.755505630228072,5.431652490886999,0.8834164473777915
2954,Pennsylvania,2019-12-01T00:00:00.000,187466.18825498308,5.384719765615046,3.0258201701093563,0.8834016929383933
1401,Texas,2017-05-01T00:00:00.000,188488.78492460985,5.2401719905547,6.087788578371811,0.8833863381822028
4823,Alabama,2023-01-01T00:00:00.000,212795.8992042784,6.830237301606758,6.940765492102066,0.8833771303419717
1735,New Mexico,2017-11-01T00:00:00.000,177409.4922673975,3.9092660117794367,8.529161603888214,0.8833081502882083
185,New Mexico,2015-04-01T00:00:00.000,165750.3741398392,3.9092660117794367,8.529161603888214,0.8832949298539954
2995,South Dakota,2019-12-01T00:00:00.000,206285.70913343265,4.460629002468522,2.3532806804374244,0.883270527481146
3656,Ohio,2021-02-01T00:00:00.000,174847.287910947,4.040359933472246,3.613608748481166,0.8832617207765625
4118,Missouri,2021-11-01T00:00:00.000,205184.58338790905,4.755505630228072,5.431652490886999,0.8831962778280884
4523,Alabama,2022-07-01T00:00:00.000,213985.5030454623,6.830237301606758,6.940765492102066,0.8831742872983747
2915,Tennessee,2019-11-01T00:00:00.000,199150.1915126668,4.953234119897388,5.784325637910086,0.8831329167002188
4074,Louisiana,2021-10-01T00:00:00.000,195575.84236607625,3.881309427868473,7.383657351154314,0.883088618218743
5327,Oklahoma,2023-11-01T00:00:00.000,197366.4949631632,6.8855366267343925,4.403705953827461,0.8830813531292417
3956,Ohio,2021-08-01T00:00:00.000,187124.3379131244,4.040359933472246,3.613608748481166,0.8830696492957381
5030,Iowa,2023-05-01T00:00:00.000,204604.8753190521,5.514451563048169,1.4483596597812882,0.8830468354749338
1785,New Mexico,2017-12-01T00:00:00.000,177985.9008157344,3.9092660117794367,8.529161603888214,0.8830318959689147
5282,Arkansas,2023-10-01T00:00:00.000,198986.1319700835,6.916443197316767,5.516403402187121,0.8830276993765926
3856,Ohio,2021-06-01T00:00:00.000,184801.0372979167,4.040359933472246,3.613608748481166,0.8830082711009516
2407,Georgia,2019-01-01T00:00:00.000,194698.15665515503,4.3456902074904065,6.497873633049819,0.8829954555532459
5427,Oklahoma,2024-01-01T00:00:00.000,198351.80217452865,6.8855366267343925,4.403705953827461,0.8829472524532267
135,New Mexico,2015-03-01T00:00:00.000,165112.0375735092,3.9092660117794367,8.529161603888214,0.8829448002894359
4168,Missouri,2021-12-01T00:00:00.000,206962.1515530809,4.755505630228072,5.431652490886999,0.8828831286770572
5232,Arkansas,2023-09-01T00:00:00.000,198950.0091859194,6.916443197316767,5.516403402187121,0.8828430179257327
2619,Wisconsin,2019-05-01T00:00:00.000,199589.1928804516,5.093094682170886,1.3636087484811668,0.882834131128174
5482,Arkansas,2024-02-01T00:00:00.000,199672.5111663968,6.916443197316767,5.516403402187121,0.882829596542931
585,New Mexico,2015-12-01T00:00:00.000,168428.81348680015,3.9092660117794367,8.529161603888214,0.8828232603853622
471,Minnesota,2015-10-01T00:00:00.000,197844.3063372788,5.491053131379886,1.9978736330498184,0.8828216934115238
4780,Iowa,2022-12-01T00:00:00.000,202814.7871373157,5.514451563048169,1.4483596597812882,0.8827985392973607
371,Minnesota,2015-08-01T00:00:00.000,195874.79021472065,5.491053131379886,1.9978736330498184,0.882743962350474
